X,Y,Signal Strength,Signal Quality,Network
67.02868726,24.84732635,17.6,Moderate,Telenor
67.01631543,24.84028178,22,Good,Telenor
67.02470723,24.86364308,18.66666667,Moderate,Telenor
67.03660055,24.8455572,30.81818182,Great,Telenor
67.01611577,24.85379775,8.875,No Coverage,Telenor
67.02593659,24.85926112,16.03846154,Moderate,Telenor
67.00308073,24.84998339,18.27272727,Moderate,Telenor
67.00310996,24.84998859,25.45454545,Good,Telenor
67.02367218,24.84589005,22.25,Good,Telenor
67.00374104,24.84513398,27,Great,Telenor
67.01587867,24.85223661,9.8,Bad,Telenor
67.0126024,24.85433526,12.125,Bad,Telenor
66.98861574,24.8759319,10.90909091,Bad,Telenor
67.00084036,24.86965747,21,Good,Telenor
67.01669612,24.87615701,15.4,Moderate,Telenor
67.01446686,24.84093104,30.91666667,Great,Telenor
67.0216658,24.85284477,9.75,Bad,Telenor
67.01516872,24.85387399,7.166666667,No Coverage,Telenor
67.02183337,24.8487286,17.75,Moderate,Telenor
67.02620344,24.85890352,10,Bad,Telenor
67.01400839,24.8567151,22.33333333,Good,Zong
67.03337181,24.85782823,25,Good,Telenor
67.00370935,24.84523482,31,Great,Jazz
67.02825819,24.84562215,17.33333333,Moderate,Telenor
67.02828439,24.84563494,23.5625,Good,Telenor
67.02062194,24.84438105,31,Great,Jazz
67.00377291,24.85047594,30.06896552,Great,Telenor
67.01656396,24.84259588,27,Great,Zong
67.01155347,24.85298911,16.16666667,Moderate,Telenor
67.17109093,24.81213652,28,Great,Telenor
67.13161028,24.82000455,31,Great,Jazz
67.188678,24.8094098,12.25,Bad,Telenor
67.18821655,24.83815754,21.66666667,Good,Jazz
67.09416951,24.97476358,28.2,Great,Telenor
67.11252432,24.8401082,18.42857143,Moderate,Telenor
67.11122504,24.83983564,17.08571429,Moderate,Telenor
67.1035028,24.83066324,6.6,No Coverage,Telenor
67.10227964,24.83799575,16.5,Moderate,Telenor
67.18268171,24.85050536,22.375,Good,Telenor
67.11342737,24.84055859,20,Moderate,Telenor
67.11323967,24.84024857,18.29411765,Moderate,Telenor
67.18518858,24.85242666,17.34782609,Moderate,Telenor
67.05085441,24.92954971,12.75,Bad,Telenor
67.03010454,24.94000272,13.4,Bad,Telenor
67.05559353,24.94485201,13.33333333,Bad,Telenor
67.03730038,24.93207844,13.54545455,Bad,Telenor
67.05431142,24.95200926,22.875,Good,Telenor
67.05472833,24.96429532,23.64285714,Good,Jazz
67.07810524,24.98611649,27.8,Great,Telenor
67.07848417,24.98613036,23.96296296,Good,Telenor
67.07742113,24.97381591,18.18181818,Moderate,Telenor
67.07312872,24.98586117,17.5,Moderate,Telenor
67.08144926,24.98262475,17.5,Moderate,Telenor
67.0814441,24.98265216,22.8,Good,Telenor
67.08767315,24.9884529,17.09090909,Moderate,Jazz
67.20201842,24.86906493,26,Good,Telenor
67.19547259,24.87400459,5,No Coverage,Telenor
67.17766866,24.88371766,17.33333333,Moderate,Telenor
67.04102296,24.88561612,25.25,Good,Telenor
67.03218396,24.88549133,18.57142857,Moderate,Telenor
67.03051174,24.88611465,15,Moderate,Telenor
67.01440961,24.86817479,23,Good,Telenor
67.03109001,24.87859574,19.58333333,Moderate,Telenor
67.11359477,24.82751242,27,Great,Telenor
67.10884227,25.01381375,30.96428571,Great,Jazz
67.05721662,24.99476609,31,Great,Jazz
67.06123056,24.99739325,12.16666667,Bad,Telenor
67.05898794,24.99580688,21.71428571,Good,Zong
67.0555062,25.00070259,22.5,Good,Telenor
67.06271232,25.0042215,28.6,Great,Zong
67.05931763,24.99784591,22.91304348,Good,Zong
67.11619999,24.92805164,30.81818182,Great,Jazz
67.17588213,24.92727889,13.375,Bad,Jazz
67.06569988,24.89868767,19.12,Moderate,Telenor
67.05146122,24.88008399,24.4,Good,Telenor
67.06481289,24.88830491,28.9,Great,Telenor
67.07052571,24.88032276,21,Good,Telenor
67.09474041,24.87504934,20.07692308,Moderate,Telenor
67.08696054,24.87660612,7.333333333,No Coverage,Telenor
67.05793336,24.86834674,26.33333333,Good,Telenor
67.08323483,24.86870655,22.6,Good,Telenor
67.02831363,24.91102076,12.375,Bad,Telenor
67.03039098,24.895532,21.5,Good,Telenor
67.02949302,24.89994491,7.235294118,No Coverage,Telenor
67.17473997,24.81470997,27.08333333,Great,Telenor
67.1541563,24.80901455,23.75,Good,Telenor
67.1478299,24.81897533,22,Good,Telenor
67.14918735,24.81327324,14.16666667,Bad,Telenor
67.10169406,24.83098283,12,Bad,Telenor
67.10318789,24.83127491,15.03333333,Moderate,Telenor
67.1444131,24.84020958,21,Good,Telenor
67.14448968,24.84313831,15.28571429,Moderate,Telenor
67.14470497,24.83980037,13.2,Bad,Telenor
67.1437775,24.84072879,30.25,Great,Telenor
67.1725921,24.8452652,25.77777778,Good,Telenor
67.17393897,24.84553466,31,Great,Telenor
67.14493544,24.81893365,29.2,Great,Telenor
67.20471237,24.83818859,16.66666667,Moderate,Telenor
66.98662442,24.990925,24.85714286,Good,Jazz
67.20563418,24.83416067,13.66666667,Bad,Telenor
67.2062397,24.83315241,14,Bad,Telenor
67.20779495,24.82651168,15.62962963,Moderate,Telenor
66.98323887,24.88906946,18.72727273,Moderate,Telenor
66.9941767,24.91236418,15.26470588,Moderate,Telenor
66.99240109,24.92185266,29.33333333,Great,Telenor
66.9898233,24.92585279,17.6,Moderate,Telenor
66.97969324,24.93752099,23,Good,Telenor
66.98031964,24.93862114,10.33333333,Bad,Telenor
66.99610737,24.91983195,24,Good,Telenor
67.0043862,24.90343224,18,Moderate,Telenor
67.00912548,24.90878783,13.76923077,Bad,Telenor
66.99881857,24.9218516,13,Bad,Telenor
66.99095303,24.90242249,15,Moderate,Telenor
67.0118789,24.90758264,19.5,Moderate,Telenor
66.98093477,24.91076606,31,Great,Telenor
66.97616058,24.90648463,25.41666667,Good,Telenor
67.00426422,24.9084067,11.18181818,Bad,Telenor
66.97048021,24.90014398,23.97674419,Good,Telenor
66.9880421,24.91350387,19.5,Moderate,Telenor
67.01145262,24.90905573,27.28571429,Great,Jazz
66.99158831,24.90040831,19.9,Moderate,Telenor
66.99018251,24.90891819,12,Bad,Telenor
67.017111,24.91274338,22,Good,Telenor
66.97883176,24.9404948,27.66666667,Great,Telenor
67.00165015,24.9136119,19.61538462,Moderate,Telenor
66.97787125,24.89828731,14.55555556,Bad,Telenor
67.00305649,24.92139815,16,Moderate,Telenor
66.98843886,24.92500303,15.16666667,Moderate,Telenor
67.04093376,24.97296163,27.875,Great,Telenor
67.03761886,24.96663282,16,Moderate,Telenor
66.97919454,24.93811541,26.8,Good,Telenor
67.04259001,24.97304033,16.88888889,Moderate,Telenor
67.03629963,24.96450114,20.91666667,Moderate,Telenor
67.03676183,24.96472899,23.09090909,Good,Telenor
67.17063021,24.84635655,15.9,Moderate,Telenor
67.17119378,24.84911674,19.5,Moderate,Telenor
67.17891108,24.84835691,7.1,No Coverage,Telenor
67.09342111,24.83310905,10,Bad,Telenor
67.099971,24.83626404,7.333333333,No Coverage,Telenor
67.1012338,24.82673417,28.69230769,Great,Telenor
67.10116449,24.82701503,16.15384615,Moderate,Telenor
67.09917357,24.82895041,6.4,No Coverage,Telenor
67.0996028,24.82903683,16.57142857,Moderate,Telenor
67.0988434,24.82888281,13,Bad,Telenor
67.10301986,24.83332122,19.56666667,Moderate,Telenor
67.10388651,24.83330682,8.2,No Coverage,Telenor
67.1179174,24.83629292,16.82352941,Moderate,Telenor
67.17893993,24.84836329,9,Bad,Telenor
67.16986128,24.84884348,15,Moderate,Telenor
67.15817676,24.843226,9,Bad,Telenor
67.14867917,24.84128736,16.33333333,Moderate,Telenor
67.1492604,24.84141453,22,Good,Telenor
67.10218951,24.83276434,22.28571429,Good,Telenor
67.10402306,24.83361196,15.71428571,Moderate,Telenor
67.11002426,24.83473206,14.11111111,Bad,Telenor
67.10349535,24.82937036,16.71428571,Moderate,Telenor
67.10232905,24.82913226,31,Great,Jazz
67.10109202,24.82933177,10.5,Bad,Telenor
67.10948627,24.82707149,7,No Coverage,Telenor
67.18527363,24.85423585,23.8,Good,Telenor
67.11942388,24.83628455,28.72727273,Great,Telenor
67.14813543,24.84119208,13.28571429,Bad,Telenor
67.14748429,24.8410758,12.125,Bad,Telenor
67.14758746,24.84109543,15.66666667,Moderate,Telenor
67.10969996,24.8293776,8,No Coverage,Telenor
67.11194614,24.82751588,13.125,Bad,Telenor
67.11419108,24.82496617,25,Good,Telenor
67.04309656,24.98447154,19,Moderate,Telenor
66.98912082,24.87526451,13,Bad,Telenor
66.98691977,24.86996357,12,Bad,Telenor
66.96297952,24.94945126,28.57142857,Great,Telenor
66.96302717,24.92750755,21.25,Good,Telenor
66.99900561,24.85033455,26.375,Good,Telenor
66.99027433,24.86585366,31,Great,Jazz
66.98283536,24.88880064,23.45454545,Good,Telenor
66.98451047,24.887307,17.11111111,Moderate,Telenor
66.98545317,24.88411092,16.8,Moderate,Telenor
66.98629825,24.88054266,21.77777778,Good,Telenor
66.98700873,24.88103507,27,Great,Telenor
66.98766823,24.88142957,18,Moderate,Telenor
66.98627487,24.88052615,17.33333333,Moderate,Telenor
66.98415136,24.88572654,19.14285714,Moderate,Telenor
66.98518238,24.88649364,14,Bad,Telenor
66.98508162,24.8865411,21.42857143,Good,Telenor
66.98625917,24.88491628,17.375,Moderate,Telenor
66.98754056,24.88537873,13.5,Bad,Telenor
66.98331599,24.8851142,14,Bad,Telenor
66.98634555,24.88474324,21.35714286,Good,Telenor
67.00258381,24.9432311,23,Good,Telenor
67.0067117,24.94868787,23.2,Good,Telenor
67.00827338,24.94837097,23.2,Good,Telenor
66.99042382,24.9546333,16.33333333,Moderate,Telenor
66.99003813,24.9577176,24.1,Good,Telenor
66.99097748,24.9604634,29.09090909,Great,Telenor
66.98946356,24.95585942,11.58333333,Bad,Telenor
66.99117037,24.95223187,19.8,Moderate,Telenor
66.99088825,24.95309902,14.76190476,Bad,Telenor
67.01675473,25.04893394,3,No Coverage,Telenor
67.01573581,25.03250809,18.55555556,Moderate,Telenor
67.01797234,25.04473568,8.166666667,No Coverage,Telenor
67.01810746,24.93587812,21.5,Good,Telenor
67.01813211,24.93586264,19.2,Moderate,Telenor
67.01815659,24.93584738,23.11111111,Good,Telenor
67.01657794,24.93484137,23.75,Good,Telenor
66.98122806,24.93443089,13.5,Bad,Telenor
66.98233418,24.93627659,20,Moderate,Telenor
66.98111911,24.9357932,28,Great,Telenor
66.98141296,24.93422606,27.33333333,Great,Telenor
66.98141956,24.93420019,17.72727273,Moderate,Telenor
66.97977308,24.93581854,20.1,Moderate,Telenor
67.00309723,24.92572148,17.72727273,Moderate,Telenor
67.00178999,24.92461779,28.16666667,Great,Zong
67.00113685,24.92679801,21.75,Good,Telenor
67.00341352,24.92695215,21.77777778,Good,Telenor
67.00193952,24.92657921,23.5,Good,Telenor
67.0015716,24.92510974,12.5,Bad,Telenor
66.97956228,24.91226002,5.5,No Coverage,Telenor
67.00052791,24.90715019,22,Good,Telenor
66.99226458,24.94591567,14.11111111,Bad,Telenor
66.96014266,24.87584271,31,Great,Telenor
66.95955708,24.87623178,17.47826087,Moderate,Telenor
67.01206942,24.90772658,23.08333333,Good,Telenor
66.95979391,24.87612431,16.78571429,Moderate,Telenor
67.01392995,24.93109542,26.5,Good,Jazz
67.03633499,25.07961181,24.57142857,Good,Jazz
66.98024038,24.9115314,10.5,Bad,Telenor
67.01187615,24.91736209,16.66666667,Moderate,Telenor
67.00226156,24.95161665,26,Good,Telenor
66.99829255,24.94670963,18.16666667,Moderate,Telenor
67.00145618,24.95044481,21.16666667,Good,Telenor
67.00081189,24.9495151,26.41666667,Good,Jazz
66.997887,24.94254399,21.375,Good,Telenor
66.99612609,24.94684858,18.15384615,Moderate,Telenor
66.99124077,24.94731206,20.63636364,Moderate,Telenor
66.99228126,24.94784345,14.76470588,Bad,Telenor
66.99147084,24.94851055,10.69230769,Bad,Telenor
67.01235404,24.94404,27.21428571,Great,Telenor
66.9683427,24.96793444,31,Great,Telenor
67.032447,24.95909407,20.46153846,Moderate,Zong
67.03386909,24.96107423,18.36363636,Moderate,Telenor
66.99093944,24.90170891,21.28571429,Good,Telenor
67.01356061,24.92299931,13,Bad,Telenor
66.96104406,24.8754043,21.88888889,Good,Telenor
67.00365989,24.94909682,21.44444444,Good,Telenor
67.00079534,24.94949224,16,Moderate,Telenor
67.01216414,24.94377501,22.4,Good,Telenor
67.01439104,24.94155401,28,Great,Telenor
67.02205513,24.94322027,15.88888889,Moderate,Telenor
67.25498851,25.0135504,22,Good,Telenor
67.22250461,24.98891589,14,Bad,Telenor
67.26453859,25.06659461,20,Moderate,Telenor
67.2694098,25.07423185,18.72727273,Moderate,Telenor
67.25601059,25.06297764,31,Great,Jazz
67.2440618,25.04047721,9.25,Bad,Zong
67.29367768,25.03560025,15,Moderate,Telenor
67.23797321,25.04415403,17.5,Moderate,Telenor
67.26919199,25.06349,11,Bad,Telenor
67.27842579,25.04283716,16.33333333,Moderate,Telenor
67.19821705,24.87487622,11,Bad,Telenor
67.1981152,24.87519465,6,No Coverage,Telenor
67.19732891,24.87221244,21.625,Good,Telenor
67.20109196,24.87467327,24.5,Good,Telenor
67.19752579,24.87171153,21.66666667,Good,Telenor
67.19677393,24.87200311,14.7,Bad,Telenor
67.25221976,24.91722867,13,Bad,Telenor
67.1111818,24.91290958,9.75,Bad,Telenor
67.09550955,24.92040111,27.11111111,Great,Telenor
67.09553349,24.92041702,27.66666667,Great,Telenor
67.11070898,24.91391957,31,Great,Zong
67.11035466,24.91441744,26.4375,Good,Zong
67.0928153,24.90591647,23.11764706,Good,Zong
67.12904828,24.85387705,21.25,Good,Telenor
67.16712673,24.82183071,19.66666667,Moderate,Telenor
67.1446785,24.82185367,11,Bad,Telenor
67.11484139,24.83712494,15.43137255,Moderate,Telenor
67.11959625,24.83816059,23,Good,Telenor
67.12078003,24.84164085,17.66666667,Moderate,Telenor
67.10871858,24.83492795,9,Bad,Telenor
67.1227329,24.85781428,31,Great,Jazz
67.12215364,24.85654417,12.07692308,Bad,Telenor
67.1178786,24.85673952,17.65,Moderate,Telenor
67.16681235,24.82312223,18,Moderate,Telenor
67.12964586,24.85442474,15,Moderate,Telenor
67.11984992,24.85667065,4,No Coverage,Telenor
67.14505158,24.82064798,19.33333333,Moderate,Telenor
67.16405945,24.81911496,11.16666667,Bad,Telenor
67.1639369,24.8193544,16,Moderate,Telenor
67.12948018,24.8553128,18.39130435,Moderate,Telenor
67.11126819,24.83281148,20,Moderate,Telenor
67.11316148,24.83318925,23,Good,Telenor
67.10789917,24.83250385,11.33333333,Bad,Telenor
67.11983036,24.83820838,29,Great,Telenor
67.11279508,24.8367232,16,Moderate,Telenor
67.12977364,24.85401603,16,Moderate,Telenor
67.14115306,24.79299937,25.45454545,Good,Telenor
67.14046909,24.79443025,21,Good,Telenor
67.16569039,24.82159974,20,Moderate,Telenor
67.11962558,24.83816576,27.62962963,Great,Telenor
67.27053739,25.05803906,26,Good,Jazz
67.20266446,24.96354932,28,Great,Jazz
67.24035719,25.02563804,31,Great,Jazz
67.11840356,24.97928224,31,Great,Jazz
67.20643326,24.96454798,14.14285714,Bad,Jazz
67.1173834,24.91333923,29.41666667,Great,Jazz
66.99345283,24.84777038,25.16666667,Good,Telenor
66.99066081,24.86328161,19,Moderate,Telenor
66.99168631,24.86377628,21,Good,Telenor
67.1539727,24.82104627,29.16666667,Great,Telenor
67.14829693,24.81079968,12,Bad,Telenor
67.15709767,24.8227671,9.333333333,Bad,Telenor
67.1474279,24.81313123,22.11111111,Good,Telenor
67.21287861,24.83828305,21,Good,Telenor
67.14878268,24.80954513,15.18181818,Moderate,Telenor
67.15364742,24.82270819,17.1,Moderate,Telenor
67.14648013,24.81922464,19.81818182,Moderate,Telenor
67.14168042,24.81801394,16.8,Moderate,Telenor
67.17287376,24.82226631,14.5,Bad,Telenor
67.15061061,24.82289691,24,Good,Telenor
67.14939743,24.82877341,12.5,Bad,Telenor
67.14686978,24.8068273,11.36666667,Bad,Telenor
67.17229774,24.81754942,15.33333333,Moderate,Telenor
67.1444825,24.8188537,23,Good,Telenor
67.17709271,24.83887335,24.90909091,Good,Telenor
67.22363595,24.83336223,10,Bad,Telenor
67.2170407,24.82422172,21.5,Good,Telenor
67.21714319,24.82309223,19,Moderate,Telenor
67.21714446,24.82306511,16.75,Moderate,Telenor
67.12988355,24.85540681,23.25,Good,Telenor
67.11907756,24.83806684,22.3030303,Good,Telenor
67.12936717,24.85543149,18.71428571,Moderate,Telenor
67.11996297,24.8382341,30.89655172,Great,Telenor
67.12956353,24.85397829,18.85714286,Moderate,Telenor
67.12059463,24.83778108,26.14285714,Good,Telenor
67.11843568,24.85537029,25.5,Good,Telenor
67.12970861,24.85400039,14.45454545,Bad,Telenor
67.11139043,24.83654479,17.75,Moderate,Telenor
67.11525137,24.85635747,28.16666667,Great,Telenor
67.11151408,24.8555982,15.45454545,Moderate,Telenor
67.10959297,24.83254647,19,Moderate,Telenor
67.11017795,24.83190756,31,Great,Jazz
67.12980628,24.85891711,27.175,Great,Telenor
67.16280381,24.82395185,27,Great,Telenor
67.12490721,24.81522036,17,Moderate,Telenor
67.11996368,24.85503415,20.75,Moderate,Telenor
67.12862035,24.85830787,22.28571429,Good,Telenor
67.12872077,24.85835114,26.25,Good,Telenor
67.11360639,24.85519986,22.18181818,Good,Telenor
67.11851318,24.83795455,29.14814815,Great,Telenor
67.11025639,24.83264075,13.77777778,Bad,Telenor
67.11274257,24.85584775,20,Moderate,Telenor
67.13052361,24.81457879,18,Moderate,Telenor
67.1305228,24.85418284,22.55555556,Good,Telenor
67.11873558,24.8554066,24.85714286,Good,Telenor
67.13032955,24.8549583,31,Great,Telenor
67.11050234,24.85539265,18.33333333,Moderate,Telenor
67.11672578,24.85664971,30.33333333,Great,Telenor
67.13042856,24.85573094,18.33333333,Moderate,Telenor
67.13084243,24.85449575,25.5,Good,Telenor
67.10987267,24.83257205,21.44444444,Good,Telenor
67.16251435,24.82520482,20,Moderate,Telenor
67.16271742,24.81908275,16.5,Moderate,Telenor
66.99534698,24.89877058,6,No Coverage,Telenor
67.01531321,24.91300546,12.88888889,Bad,Telenor
66.98743515,24.91222151,8.636363636,No Coverage,Telenor
66.99526208,24.90318653,17.33333333,Moderate,Telenor
66.98973395,24.91253988,9.333333333,Bad,Telenor
67.01954891,24.93578164,15.11111111,Moderate,Telenor
67.00526136,24.92641652,16.5,Moderate,Telenor
66.99100799,24.89826123,15.46153846,Moderate,Telenor
66.98699271,24.90397484,11.66666667,Bad,Telenor
66.96517798,24.8771372,19.5,Moderate,Telenor
66.97353785,24.89808573,30.44444444,Great,Telenor
66.99075148,24.899782,24.12121212,Good,Telenor
67.00052397,24.90758411,14.06,Bad,Telenor
66.9943092,24.94231393,21.33333333,Good,Telenor
66.99101299,24.92513042,20.9,Moderate,Telenor
67.04520061,24.99381384,28.625,Great,Telenor
67.02819505,24.9432856,23.16666667,Good,Telenor
67.0333954,25.00312954,17,Moderate,Telenor
67.03357764,25.00331081,15.6,Moderate,Telenor
66.96678914,24.95814334,28,Great,Telenor
66.96341906,24.96071606,19.66666667,Moderate,Telenor
66.99293237,24.925836,15.8,Moderate,Telenor
67.00477995,24.93072685,9.615384615,Bad,Telenor
67.05712011,24.84162683,28.5,Great,Telenor
67.05690133,24.84161285,25,Good,Telenor
67.05778202,24.84186228,19.77777778,Moderate,Telenor
67.05797311,24.84169,20.125,Moderate,Telenor
67.06058373,24.84143234,18.57142857,Moderate,Telenor
67.05447604,24.84491813,17,Moderate,Jazz
67.05364061,24.84873003,15.93333333,Moderate,Telenor
67.18749506,24.81393621,15,Moderate,Telenor
67.18902221,24.81642514,19.5,Moderate,Telenor
67.10317803,24.82082765,29,Great,Telenor
67.1045172,24.83153144,6.857142857,No Coverage,Telenor
67.18127976,24.85185237,11.625,Bad,Telenor
67.18329642,24.85148372,17.5,Moderate,Telenor
67.18269465,24.85243724,13.83333333,Bad,Telenor
67.18468223,24.85177347,16.5,Moderate,Telenor
67.12225588,24.83624237,17.31034483,Moderate,Telenor
67.12387989,24.83646998,19.3,Moderate,Telenor
67.12387532,24.83657238,13.88571429,Bad,Telenor
67.10169788,24.83788163,12.28888889,Bad,Telenor
67.10129946,24.83786983,10,Bad,Telenor
67.10039213,24.83500907,14.90909091,Bad,Zong
67.10422138,24.83837608,16.5,Moderate,Telenor
67.13854436,24.85239769,30.42857143,Great,Telenor
67.10411917,24.82020782,23,Good,Telenor
67.10506881,24.83164218,11.09090909,Bad,Telenor
67.01755691,24.91731152,19,Moderate,Telenor
67.01621471,24.92158022,21.9,Good,Telenor
66.97767455,24.88482819,21.90909091,Good,Telenor
66.97865912,24.88556012,25.91666667,Good,Telenor
67.00584719,24.92190556,20.81395349,Moderate,Telenor
66.96632033,24.88142765,18.73333333,Moderate,Telenor
66.97150386,24.89908231,24.23076923,Good,Telenor
66.97237298,24.8972904,24.57142857,Good,Telenor
67.00938155,24.92189249,28.33333333,Great,Telenor
67.00927831,24.92197158,27,Great,Zong
67.00626615,24.91879456,16.6875,Moderate,Telenor
67.0012416,24.98186456,24.6,Good,Jazz
67.00102488,24.98372024,28.66666667,Great,Telenor
67.00093094,24.98471291,26.09090909,Good,Jazz
66.98886439,24.95045113,21.9,Good,Telenor
67.0017429,24.94036767,18,Moderate,Telenor
67.00624681,24.93812428,30.5,Great,Telenor
67.0039607,24.93919042,22,Good,Telenor
66.99991384,24.94271327,17.18181818,Moderate,Telenor
66.99919465,24.94176076,16.225,Moderate,Telenor
66.99960085,24.94220368,18.8,Moderate,Telenor
67.00016927,24.94125703,21.81818182,Good,Telenor
67.00126199,24.94104331,18.11111111,Moderate,Telenor
67.00714002,24.93751012,24.875,Good,Telenor
67.00693017,24.93762875,20,Moderate,Telenor
67.00539888,24.94080248,18.25,Moderate,Telenor
66.99016487,24.94555447,31,Great,Jazz
67.0013796,24.97876364,30.75,Great,Jazz
66.99958084,24.94863082,23.41666667,Good,Jazz
67.00933687,24.94504273,28.30769231,Great,Jazz
66.97654695,24.95695902,24.75,Good,Telenor
66.98664119,24.94153323,26.75,Good,Telenor
66.99392468,24.94425722,24.5,Good,Telenor
66.98687547,24.95638043,23.66666667,Good,Telenor
67.14067607,24.86155854,18.5,Moderate,Telenor
67.14066581,24.86022555,19,Moderate,Telenor
67.14062038,24.8591461,13.875,Bad,Telenor
67.19469518,24.852891,27.45,Great,Telenor
67.08066112,25.0054511,31,Great,Telenor
67.11978986,24.83893665,23.04166667,Good,Telenor
67.12089492,24.83989056,31,Great,Telenor
67.12083306,24.84015462,13.65217391,Bad,Telenor
67.10436929,24.83616726,22,Good,Telenor
67.10456875,24.83697637,18.86666667,Moderate,Jazz
67.10419914,24.83147228,6.125,No Coverage,Telenor
66.993303,24.94818035,19,Moderate,Telenor
67.04391099,24.97481332,30.5,Great,Telenor
67.04302678,24.97078034,22.88888889,Good,Jazz
67.04278614,24.97218358,31,Great,Telenor
67.04260669,24.97177125,22.5,Good,Telenor
67.04233087,24.9711745,22.85714286,Good,Telenor
67.00588136,24.9265005,20.6,Moderate,Telenor
67.01003794,24.92794494,12.25,Bad,Telenor
67.03907696,24.96519092,12.14285714,Bad,Telenor
67.16237658,24.81484546,23.5,Good,Telenor
67.04129849,24.96234368,31,Great,Jazz
67.03711859,24.9648904,13,Bad,Telenor
67.02623039,24.95252925,23.8,Good,Telenor
67.02445659,24.94767266,18.625,Moderate,Telenor
66.98844089,24.92503043,12,Bad,Telenor
66.98190824,24.92520486,18.33333333,Moderate,Telenor
66.97631041,24.92629193,18.75,Moderate,Telenor
66.99803511,24.9183899,19.2,Moderate,Telenor
67.00142912,24.92062886,25.6,Good,Telenor
67.02635328,24.94555491,27.42857143,Great,Telenor
66.98259831,24.92921308,30.16666667,Great,Telenor
66.98356202,24.92647972,17,Moderate,Telenor
66.98496875,24.92712108,18.66666667,Moderate,Telenor
66.98655667,24.92634823,25.5,Good,Telenor
66.98320469,24.92754186,12.96,Bad,Telenor
67.03320197,24.96036149,26.75757576,Good,Zong
67.03431851,24.95913232,29,Great,Jazz
67.03178247,24.95737712,21.57142857,Good,Telenor
67.01675115,25.04896109,9.5,Bad,Telenor
67.01626472,25.05502452,14.5,Bad,Telenor
67.00626336,24.92739425,18.16666667,Moderate,Telenor
67.00792107,24.92701886,18.66666667,Moderate,Telenor
67.02566023,24.95136644,29.8,Great,Jazz
66.99918369,24.93242957,31,Great,Telenor
67.0035604,24.93093687,19.4,Moderate,Telenor
67.00358814,24.93092726,22.4,Good,Telenor
66.98518316,24.92958329,22.5,Good,Telenor
66.98726542,24.92670731,25.72727273,Good,Telenor
66.99154177,24.92191364,18.21428571,Moderate,Telenor
66.96566995,24.94775242,31,Great,Telenor
67.02482265,24.950143,20.33333333,Moderate,Telenor
66.92935686,24.9632661,9.125,Bad,Telenor
66.96036364,24.91286759,15.375,Moderate,Telenor
67.0220337,24.94420168,18.4,Moderate,Telenor
67.03531493,24.96087729,28.66666667,Great,Jazz
67.04181811,24.97111686,23.78571429,Good,Telenor
67.04324734,25.07925637,22.5,Good,Jazz
66.9530466,24.94755064,21,Good,Telenor
67.0184541,24.94368412,26.33333333,Good,Telenor
67.03965933,24.96922282,21,Good,Telenor
67.0399336,24.97004306,22.33333333,Good,Telenor
66.96160436,24.82519267,19,Moderate,Telenor
67.08410181,24.98937869,23.44444444,Good,Telenor
66.96664957,24.87961357,12.4,Bad,Telenor
66.9919421,24.88479927,18,Moderate,Telenor
67.02704844,24.95352221,23.125,Good,Telenor
66.95560446,24.87056145,21.75,Good,Telenor
66.96630501,24.95255108,29.8,Great,Telenor
66.95555212,24.87073189,19.22222222,Moderate,Telenor
66.99242752,24.88886391,16.52941176,Moderate,Telenor
67.0121246,24.91755319,24.75,Good,Telenor
66.96929866,24.95129413,20,Moderate,Telenor
67.01069398,24.91589132,14,Bad,Telenor
66.9608471,24.87714713,12.75,Bad,Telenor
67.14044294,24.79903437,16,Moderate,Telenor
66.96059724,24.87746828,24,Good,Telenor
66.98895717,24.88782771,25.56097561,Good,Telenor
66.9838529,24.88315889,23.125,Good,Telenor
67.00551287,24.91255941,18.14285714,Moderate,Telenor
66.97619654,24.88369937,22,Good,Telenor
66.98127133,24.90920436,24.8,Good,Telenor
66.98125239,24.90922452,22.93333333,Good,Telenor
67.00209434,24.85183497,31,Great,Telenor
66.99203568,24.86395828,28.33333333,Great,Telenor
67.00373152,24.85366483,27.64705882,Great,Jazz
67.0934654,24.93818427,29.5,Great,Telenor
67.10318695,24.91432321,22.57142857,Good,Telenor
67.09787578,24.91802545,25.83333333,Good,Telenor
67.09765046,24.93490159,13.41176471,Bad,Telenor
67.06931791,24.90688785,17.5,Moderate,Telenor
67.07759034,24.91216036,20,Moderate,Zong
67.09161534,24.91986888,23.90909091,Good,Zong
67.09171214,24.91810702,18.75,Moderate,Telenor
67.10634471,24.92038002,11,Bad,Telenor
67.10515959,24.92021047,18.25,Moderate,Telenor
67.1001155,24.91193616,19.41666667,Moderate,Telenor
67.25061346,24.82774265,31,Great,Telenor
67.35036048,24.86089141,19.2,Moderate,Telenor
67.31294467,24.85124679,14.5,Bad,Telenor
67.37127259,24.87149501,6.9,No Coverage,Telenor
67.31281843,24.851157,25.25,Good,Telenor
67.35956423,24.86887404,10.18181818,Bad,Telenor
67.0417655,24.88071772,30.66666667,Great,Jazz
67.05402211,24.86285459,24,Good,Telenor
67.35984709,24.87233624,10.07692308,Bad,Telenor
67.05870949,24.87939035,15.66666667,Moderate,Telenor
67.28059271,24.85889546,20,Moderate,Telenor
67.05464821,24.87624656,27.53333333,Great,Telenor
67.04456482,24.88019624,12.83333333,Bad,Telenor
67.58079283,24.74663058,31,Great,Jazz
